Actual,Predicted_Probability,Predicted_Label,Risk_Level,Top_Features
1,0.6324304470506006,1,Medium,"InternetService_Fiber optic, tenure, Contract_Two year, StreamingMovies_Yes, PaperlessBilling_Yes"
0,0.44331798608028394,0,Medium,"InternetService_Fiber optic, tenure, Contract_Two year, PaperlessBilling_Yes, PaymentMethod_Electronic check"
0,0.13332586078037575,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, StreamingMovies_Yes, OnlineSecurity_Yes"
0,0.3616485856082402,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, MonthlyCharges, Contract_Two year"
0,0.4981559631126719,0,Medium,"tenure, InternetService_Fiber optic, Contract_Two year, MultipleLines_Yes, PaymentMethod_Electronic check"
0,0.15110604491119817,0,Low,"tenure, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes, Contract_Two year"
0,0.014464684064107631,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, MonthlyCharges, PaperlessBilling_Yes"
0,0.18525615879439322,0,Low,"tenure, InternetService_Fiber optic, StreamingMovies_Yes, Contract_Two year, StreamingTV_Yes"
0,0.07617674839155127,0,Low,"InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes, PaymentMethod_Electronic check, Contract_Two year"
1,0.7083672924060416,1,High,"InternetService_Fiber optic, Contract_Two year, StreamingMovies_Yes, tenure, MonthlyCharges"
0,0.09403309005226668,0,Low,"Contract_One year, InternetService_Fiber optic, tenure, OnlineSecurity_Yes, StreamingMovies_Yes"
0,0.32927852386259754,0,Low,"InternetService_Fiber optic, Contract_One year, tenure, Contract_Two year, PaymentMethod_Electronic check"
0,0.02710584931315999,0,Low,"tenure, Contract_One year, InternetService_Fiber optic, OnlineSecurity_Yes, PaperlessBilling_Yes"
0,0.28522239822930184,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, MonthlyCharges, StreamingMovies_Yes"
0,0.14197781582379942,0,Low,"Contract_Two year, InternetService_Fiber optic, tenure, MonthlyCharges, StreamingMovies_Yes"
0,0.13284223126295475,0,Low,"tenure, TotalCharges_235.05, InternetService_Fiber optic, OnlineSecurity_Yes, PaperlessBilling_Yes"
0,0.052265918032877924,0,Low,"tenure, InternetService_Fiber optic, OnlineSecurity_Yes, PaymentMethod_Electronic check, Contract_Two year"
0,0.4199266255252118,0,Medium,"tenure, InternetService_Fiber optic, MonthlyCharges, Contract_Two year, PaperlessBilling_Yes"
0,0.01715185545936425,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, OnlineSecurity_Yes, StreamingMovies_Yes"
1,0.8085134077216491,1,High,"tenure, InternetService_Fiber optic, Contract_Two year, PaymentMethod_Electronic check, MonthlyCharges"
0,0.022003606844844602,0,Low,"tenure, Contract_One year, InternetService_Fiber optic, OnlineSecurity_Yes, PaymentMethod_Electronic check"
1,0.18494830488761438,0,Low,"InternetService_Fiber optic, tenure, TechSupport_Yes, Contract_Two year, PaymentMethod_Electronic check"
0,0.006677886427649365,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, MonthlyCharges, MultipleLines_Yes"
0,0.09636992257877597,0,Low,"Contract_Two year, InternetService_Fiber optic, tenure, MonthlyCharges, StreamingMovies_Yes"
0,0.10603428556621541,0,Low,"Contract_Two year, tenure, InternetService_Fiber optic, MonthlyCharges, StreamingMovies_Yes"
0,0.021094416067165184,0,Low,"tenure, Contract_One year, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes"
1,0.5173039994914466,1,Medium,"InternetService_Fiber optic, tenure, Contract_Two year, MonthlyCharges, MultipleLines_Yes"
0,0.11868832654958143,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, StreamingMovies_Yes, MonthlyCharges"
1,0.26891835236421974,0,Low,"InternetService_Fiber optic, tenure, OnlineSecurity_Yes, Contract_Two year, MultipleLines_Yes"
0,0.07108300823764407,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, MonthlyCharges, OnlineSecurity_Yes"
0,0.09427457569086646,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, MonthlyCharges, PaperlessBilling_Yes"
0,0.49341224787205,0,Medium,"InternetService_Fiber optic, MonthlyCharges, StreamingMovies_Yes, Contract_Two year, tenure"
0,0.033907261239218056,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, OnlineSecurity_Yes, PaperlessBilling_Yes"
0,0.03992175639959882,0,Low,"InternetService_Fiber optic, Contract_One year, tenure, MonthlyCharges, StreamingMovies_Yes"
0,0.004300163188320825,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes"
1,0.7697023354461056,1,High,"tenure, InternetService_Fiber optic, Contract_Two year, MonthlyCharges, StreamingMovies_Yes"
0,0.04132205859664803,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, StreamingMovies_Yes, PaperlessBilling_Yes"
0,0.022030186972466295,0,Low,"Contract_Two year, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes, PaymentMethod_Electronic check"
0,0.09979178656611742,0,Low,"tenure, InternetService_Fiber optic, OnlineSecurity_Yes, PaperlessBilling_Yes, MultipleLines_Yes"
0,0.04245859244669193,0,Low,"InternetService_Fiber optic, Contract_One year, tenure, MonthlyCharges, PaymentMethod_Electronic check"
0,0.13565386069215432,0,Low,"InternetService_Fiber optic, tenure, PaperlessBilling_Yes, StreamingMovies_Yes, TechSupport_Yes"
1,0.2793824165178171,0,Low,"InternetService_Fiber optic, tenure, OnlineSecurity_Yes, Contract_Two year, PaperlessBilling_Yes"
1,0.27434984124148404,0,Low,"InternetService_Fiber optic, tenure, OnlineSecurity_Yes, Contract_Two year, PaymentMethod_Electronic check"
0,0.4815096378368003,0,Medium,"InternetService_Fiber optic, tenure, Contract_Two year, StreamingMovies_Yes, MonthlyCharges"
0,0.024285308547850958,0,Low,"Contract_Two year, tenure, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes"
0,0.4890833092610539,0,Medium,"tenure, InternetService_Fiber optic, Contract_Two year, StreamingMovies_Yes, TechSupport_Yes"
1,0.4426033925294651,0,Medium,"tenure, InternetService_Fiber optic, MonthlyCharges, Contract_Two year, OnlineSecurity_Yes"
1,0.7084994665532973,1,High,"tenure, InternetService_Fiber optic, Contract_Two year, StreamingMovies_Yes, MultipleLines_Yes"
0,0.0678734749137203,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, OnlineSecurity_Yes, StreamingMovies_Yes"
1,0.3199096114611925,0,Low,"InternetService_Fiber optic, tenure, Contract_Two year, StreamingTV_Yes, PaymentMethod_Electronic check"
0,0.16319465410063408,0,Low,"tenure, InternetService_Fiber optic, MonthlyCharges, Contract_Two year, StreamingMovies_Yes"
0,0.1570390187812883,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, MonthlyCharges, StreamingMovies_Yes"
0,0.08090615101378186,0,Low,"InternetService_Fiber optic, Contract_One year, OnlineSecurity_Yes, StreamingMovies_Yes, PaperlessBilling_Yes"
1,0.6399727885512676,1,Medium,"InternetService_Fiber optic, Contract_Two year, StreamingMovies_Yes, MonthlyCharges, PaymentMethod_Electronic check"
0,0.00892145086342765,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, OnlineSecurity_Yes, TechSupport_Yes"
1,0.42864795459056126,0,Medium,"InternetService_Fiber optic, tenure, OnlineSecurity_Yes, Contract_Two year, StreamingMovies_Yes"
0,0.7463340889054914,1,High,"InternetService_Fiber optic, tenure, Contract_Two year, StreamingMovies_Yes, MonthlyCharges"
0,0.0253360694897131,0,Low,"tenure, Contract_One year, InternetService_Fiber optic, OnlineSecurity_Yes, PaperlessBilling_Yes"
0,0.3064491510699436,0,Low,"tenure, InternetService_Fiber optic, Contract_Two year, TechSupport_Yes, StreamingTV_Yes"
0,0.07526007176538921,0,Low,"InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes, Contract_Two year, StreamingMovies_Yes"
0,0.05711272103375674,0,Low,"tenure, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes, PaymentMethod_Electronic check"
0,0.4540657255216785,0,Medium,"InternetService_Fiber optic, tenure, MonthlyCharges, StreamingMovies_Yes, Contract_Two year"
0,0.11090570508406138,0,Low,"InternetService_Fiber optic, tenure, MonthlyCharges, PaperlessBilling_Yes, Contract_Two year"
0,0.4656186135682478,0,Medium,"tenure, InternetService_Fiber optic, Contract_Two year, PaymentMethod_Electronic check, StreamingMovies_Yes"
1,0.2933660496145277,0,Low,"tenure, InternetService_Fiber optic, OnlineSecurity_Yes, Contract_Two year, PaymentMethod_Electronic check"
1,0.4316009047084523,0,Medium,"InternetService_Fiber optic, tenure, StreamingMovies_Yes, Contract_Two year, MultipleLines_Yes"
0,0.021963206842244155,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, MonthlyCharges, OnlineSecurity_Yes"
1,0.13897049072797515,0,Low,"tenure, Contract_One year, InternetService_Fiber optic, StreamingMovies_Yes, TechSupport_Yes"
0,0.007573604071519783,0,Low,"Contract_Two year, tenure, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes"
0,0.7145035599374646,1,High,"tenure, InternetService_Fiber optic, Contract_Two year, PaymentMethod_Electronic check, Contract_One year"
0,0.14210002556725487,0,Low,"tenure, InternetService_Fiber optic, OnlineSecurity_Yes, StreamingMovies_Yes, MonthlyCharges"
1,0.5236483939960344,1,Medium,"InternetService_Fiber optic, tenure, Contract_Two year, PaymentMethod_Electronic check, StreamingMovies_Yes"
0,0.1662255107159813,0,Low,"tenure, InternetService_Fiber optic, MonthlyCharges, Contract_Two year, PaymentMethod_Electronic check"
0,0.6462530365812089,1,Medium,"InternetService_Fiber optic, tenure, Contract_Two year, StreamingMovies_Yes, PaymentMethod_Electronic check"
0,0.5512452612051323,1,Medium,"InternetService_Fiber optic, tenure, StreamingMovies_Yes, Contract_Two year, MonthlyCharges"
0,0.03257705615882504,0,Low,"tenure, Contract_One year, InternetService_Fiber optic, OnlineSecurity_Yes, StreamingMovies_Yes"
0,0.02722319605461395,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, OnlineSecurity_Yes, PaperlessBilling_Yes"
0,0.7023406434434388,1,High,"tenure, InternetService_Fiber optic, TotalCharges_74.7, Contract_Two year, PaymentMethod_Electronic check"
0,0.015906765301151645,0,Low,"Contract_Two year, InternetService_Fiber optic, TotalCharges_383.65, MonthlyCharges, PaymentMethod_Electronic check"
1,0.6875736817259522,1,Medium,"InternetService_Fiber optic, Contract_Two year, tenure, StreamingMovies_Yes, PaymentMethod_Electronic check"
1,0.6257210686764006,1,Medium,"tenure, InternetService_Fiber optic, Contract_Two year, StreamingMovies_Yes, PaymentMethod_Electronic check"
0,0.017598029750537113,0,Low,"Contract_Two year, tenure, InternetService_Fiber optic, OnlineSecurity_Yes, TechSupport_Yes"
0,0.21145384081227694,0,Low,"Contract_One year, InternetService_Fiber optic, OnlineSecurity_Yes, StreamingMovies_Yes, PaperlessBilling_Yes"
0,0.26751149426490894,0,Low,"tenure, InternetService_Fiber optic, Contract_Two year, PaperlessBilling_Yes, StreamingTV_Yes"
0,0.06806128111260767,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, MonthlyCharges, StreamingMovies_Yes"
0,0.33144618429091366,0,Low,"tenure, InternetService_Fiber optic, OnlineSecurity_Yes, StreamingMovies_Yes, Contract_Two year"
0,0.02989217188248749,0,Low,"Contract_Two year, InternetService_Fiber optic, MonthlyCharges, tenure, PaperlessBilling_Yes"
0,0.320138221879181,0,Low,"TotalCharges_44.4, tenure, InternetService_Fiber optic, MonthlyCharges, Contract_Two year"
0,0.48967997677663466,0,Medium,"tenure, InternetService_Fiber optic, Contract_Two year, PaymentMethod_Electronic check, MultipleLines_Yes"
0,0.6052114918214044,1,Medium,"tenure, InternetService_Fiber optic, Contract_Two year, PaperlessBilling_Yes, PaymentMethod_Electronic check"
1,0.5524511876472341,1,Medium,"InternetService_Fiber optic, tenure, Contract_Two year, StreamingMovies_Yes, MonthlyCharges"
1,0.6650905121442185,1,Medium,"TotalCharges_45.3, tenure, InternetService_Fiber optic, Contract_Two year, StreamingMovies_Yes"
0,0.09677163399041447,0,Low,"Contract_Two year, InternetService_Fiber optic, tenure, PaperlessBilling_Yes, MultipleLines_Yes"
0,0.011609846438302204,0,Low,"Contract_Two year, tenure, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes"
1,0.6642535229444289,1,Medium,"InternetService_Fiber optic, Contract_Two year, tenure, StreamingMovies_Yes, MonthlyCharges"
0,0.14535813900916467,0,Low,"tenure, Contract_One year, InternetService_Fiber optic, MonthlyCharges, Contract_Two year"
1,0.730865421139378,1,High,"InternetService_Fiber optic, tenure, Contract_Two year, StreamingMovies_Yes, MonthlyCharges"
1,0.7855093659198307,1,High,"tenure, InternetService_Fiber optic, Contract_Two year, StreamingMovies_Yes, PaymentMethod_Electronic check"
0,0.5754689684712849,1,Medium,"InternetService_Fiber optic, Contract_Two year, StreamingMovies_Yes, MonthlyCharges, tenure"
0,0.03510860043565213,0,Low,"Contract_Two year, InternetService_Fiber optic, OnlineSecurity_Yes, PaperlessBilling_Yes, TechSupport_Yes"
0,0.017076078484870735,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, MonthlyCharges, PaperlessBilling_Yes"
1,0.7018441807633755,1,High,"tenure, InternetService_Fiber optic, Contract_Two year, StreamingMovies_Yes, MonthlyCharges"
0,0.013805048580205119,0,Low,"tenure, Contract_One year, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes"
0,0.539806342667001,1,Medium,"InternetService_Fiber optic, Contract_Two year, tenure, MultipleLines_Yes, StreamingTV_Yes"
0,0.6856877491177943,1,Medium,"InternetService_Fiber optic, tenure, Contract_Two year, PaymentMethod_Electronic check, MultipleLines_Yes"
0,0.010094211473583312,0,Low,"Contract_Two year, tenure, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes"
1,0.6481531693549227,1,Medium,"InternetService_Fiber optic, tenure, Contract_Two year, PaymentMethod_Electronic check, StreamingTV_Yes"
0,0.07316402685578592,0,Low,"Contract_One year, InternetService_Fiber optic, OnlineSecurity_Yes, tenure, TechSupport_Yes"
0,0.24588259197105664,0,Low,"tenure, InternetService_Fiber optic, StreamingMovies_Yes, MonthlyCharges, Contract_Two year"
0,0.014631438059736965,0,Low,"Contract_Two year, tenure, InternetService_Fiber optic, OnlineSecurity_Yes, StreamingMovies_Yes"
0,0.03215650829576438,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, MonthlyCharges, OnlineSecurity_Yes"
0,0.1814718721219144,0,Low,"tenure, InternetService_Fiber optic, OnlineSecurity_Yes, PaperlessBilling_Yes, MultipleLines_Yes"
0,0.2124322232889647,0,Low,"tenure, InternetService_Fiber optic, PaperlessBilling_Yes, MultipleLines_Yes, Contract_Two year"
0,0.13460799643466,0,Low,"InternetService_Fiber optic, tenure, OnlineSecurity_Yes, StreamingMovies_Yes, TechSupport_Yes"
0,0.44686532954617014,0,Medium,"InternetService_Fiber optic, MonthlyCharges, OnlineSecurity_Yes, StreamingMovies_Yes, Contract_Two year"
0,0.3060085489534989,0,Low,"TotalCharges_137.6, tenure, InternetService_Fiber optic, MonthlyCharges, Contract_Two year"
1,0.5960023660340954,1,Medium,"InternetService_Fiber optic, tenure, Contract_Two year, StreamingMovies_Yes, MonthlyCharges"
1,0.6179491150825006,1,Medium,"InternetService_Fiber optic, tenure, Contract_Two year, MultipleLines_Yes, StreamingTV_Yes"
1,0.6233753128215169,1,Medium,"InternetService_Fiber optic, Contract_Two year, MonthlyCharges, StreamingMovies_Yes, MultipleLines_Yes"
0,0.808238825317017,1,High,"tenure, InternetService_Fiber optic, StreamingMovies_Yes, Contract_Two year, PaymentMethod_Electronic check"
1,0.6185639325881894,1,Medium,"InternetService_Fiber optic, Contract_Two year, MonthlyCharges, StreamingMovies_Yes, MultipleLines_Yes"
1,0.6584371395207016,1,Medium,"tenure, InternetService_Fiber optic, Contract_Two year, StreamingMovies_Yes, PaperlessBilling_Yes"
1,0.431694912732454,0,Medium,"tenure, InternetService_Fiber optic, Contract_Two year, OnlineSecurity_Yes, MonthlyCharges"
1,0.3787278826951999,0,Low,"tenure, InternetService_Fiber optic, MonthlyCharges, StreamingMovies_Yes, Contract_Two year"
1,0.6581135770436334,1,Medium,"tenure, InternetService_Fiber optic, Contract_Two year, PaymentMethod_Electronic check, StreamingTV_Yes"
0,0.15399969552754547,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, MonthlyCharges, StreamingMovies_Yes"
0,0.6236984579262945,1,Medium,"InternetService_Fiber optic, tenure, Contract_Two year, StreamingMovies_Yes, PaymentMethod_Electronic check"
0,0.0727930024731569,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, OnlineSecurity_Yes, TechSupport_Yes"
0,0.25547845744148484,0,Low,"InternetService_Fiber optic, Contract_One year, tenure, Contract_Two year, PaymentMethod_Electronic check"
1,0.5803593607295702,1,Medium,"InternetService_Fiber optic, tenure, Contract_Two year, StreamingMovies_Yes, MonthlyCharges"
0,0.5748804494858587,1,Medium,"tenure, InternetService_Fiber optic, Contract_Two year, StreamingMovies_Yes, PaperlessBilling_Yes"
0,0.2967677803239118,0,Low,"InternetService_Fiber optic, Contract_Two year, PaymentMethod_Electronic check, StreamingMovies_Yes, tenure"
0,0.03457304385179803,0,Low,"Contract_Two year, InternetService_Fiber optic, tenure, MonthlyCharges, PaymentMethod_Electronic check"
0,0.087187751105692,0,Low,"InternetService_Fiber optic, Contract_One year, tenure, PaymentMethod_Electronic check, Contract_Two year"
0,0.04501353648945992,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, MonthlyCharges, StreamingMovies_Yes"
1,0.270802579216625,0,Low,"InternetService_Fiber optic, tenure, OnlineSecurity_Yes, Contract_Two year, PaymentMethod_Electronic check"
0,0.024653342113391465,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, OnlineSecurity_Yes, PaperlessBilling_Yes"
0,0.565273376211011,1,Medium,"tenure, InternetService_Fiber optic, Contract_Two year, StreamingMovies_Yes, PaymentMethod_Electronic check"
0,0.034531663203487814,0,Low,"Contract_Two year, InternetService_Fiber optic, MonthlyCharges, MultipleLines_Yes, PaymentMethod_Electronic check"
